3.6898,4.2467,-5.3572,14.9445
3.7318,4.193,-5.3738,15.2079
3.7732,4.1393,-5.3701,15.4774
3.814,4.085,-5.4247,15.7532
3.8543,4.0308,-5.428,16.0353
3.8941,3.9767,-5.4029,16.3246
3.9333,3.9215,-5.5256,16.6209
3.972,3.8672,-5.4257,16.9247
4.0101,3.8118,-5.5491,17.2364
4.0476,3.7566,-5.5124,17.5562
4.0847,3.7012,-5.5306,17.885
4.1211,3.645,-5.6283,18.2228
4.157,3.5891,-5.5903,18.5698
4.1924,3.5327,-5.64,18.9266
4.2271,3.476,-5.6711,19.2937
4.2613,3.419,-5.704,19.6716
4.2949,3.3619,-5.7085,20.061
4.3279,3.3039,-5.799,20.4627
4.3604,3.2458,-5.8141,20.8766
4.3923,3.1875,-5.8222,21.3038
4.4236,3.1282,-5.9249,21.745
4.4542,3.0689,-5.9447,22.2004
4.4843,3.0093,-5.9572,22.6711
4.5138,2.9489,-6.0368,23.1583
4.5427,2.8876,-6.1301,23.6624
4.571,2.8264,-6.1178,24.1843
4.5986,2.7639,-6.252,24.7248
4.6256,2.7015,-6.2416,25.285
4.652,2.638,-6.3442,25.8663
4.6777,2.5734,-6.4632,26.4694
4.7028,2.5089,-6.4559,27.0954
4.7272,2.4431,-6.5754,27.7462
4.751,2.3764,-6.6612,28.423
4.7741,2.3084,-6.8055,29.1267
4.7965,2.2404,-6.8022,29.8587
4.8182,2.1709,-6.9469,30.6213
4.8392,2.1003,-7.0515,31.4162
4.8595,2.0281,-7.2236,32.2444
4.8791,1.9559,-7.2205,33.1077
4.8979,1.8814,-7.4593,34.0079
4.9159,1.8068,-7.4523,34.9471
4.9332,1.7298,-7.7073,35.9274
4.9498,1.6528,-7.6917,36.9509
4.9655,1.5732,-7.9592,38.0199
4.9804,1.4924,-8.0985,39.1344
4.9945,1.4126,-7.9653,40.2977
5.0078,1.3286,-8.405,41.512
5.0203,1.2461,-8.2497,42.7784
5.0319,1.1609,-8.5117,44.0988
5.0427,1.076,-8.4868,45.4738
5.0526,0.9897,-8.6317,46.9036
5.0616,0.9044,-8.5405,48.388
5.0698,0.8193,-8.5033,49.9278
5.0771,0.7338,-8.5479,51.5219
5.0837,0.6507,-8.3069,53.1687
5.0893,0.5686,-8.2185,54.8656
5.0943,0.4921,-7.6434,56.6115
5.0984,0.4164,-7.5748,58.4048
5.1019,0.3486,-6.7858,60.2457
5.1047,0.2803,-6.8282,62.1339
5.1069,0.219,-6.1264,64.067
5.1085,0.1607,-5.8333,66.0439
5.1096,0.1072,-5.3492,68.0613
5.1102,0.0598,-4.7398,70.1148
5.1105,0.028,-3.1794,72.2052
5.1109,0.0392,1.128,74.3276
5.1115,0.0662,2.6967,76.4766
5.1125,0.0954,2.9243,78.6493
5.1136,0.1163,2.0892,80.8396
5.1149,0.1316,1.5284,83.047
5.1164,0.1447,1.314,85.2649
5.1179,0.1483,0.3556,87.4869
5.1194,0.1477,-0.0606,89.7091
5.1207,0.1393,-0.8433,91.9277
5.122,0.1285,-1.0719,94.1363
5.1231,0.1084,-2.0156,96.3283
5.1239,0.0829,-2.5488,98.5034
5.1245,0.0563,-2.656,100.6556
5.1248,0.0282,-2.8168,102.7793
5.1252,0.0383,1.009,104.8721
5.126,0.0795,4.1233,106.9293
5.1273,0.131,5.1563,108.9491
5.1291,0.185,5.3992,110.9277
5.1316,0.2486,6.3535,112.8642
5.1347,0.3103,6.1847,114.7556
5.1386,0.3839,7.3449,116.6018
5.1431,0.4526,6.8712,118.4006
5.1484,0.5321,7.9639,120.1481
5.1545,0.6123,8.0197,121.8476
5.1615,0.6952,8.2768,123.498
5.1693,0.7785,8.3216,125.0967
5.1779,0.8629,8.4479,126.64
5.1874,0.9491,8.6287,128.1269
5.1977,1.0355,8.6388,129.5585
5.2089,1.1207,8.5185,130.9344
5.221,1.2042,8.3477,132.2549
5.2333,1.2286,2.4363,133.4993
5.2457,1.2427,1.4098,134.6463
5.2582,1.2527,0.9966,135.6991
5.2708,1.2573,0.4611,136.6664
5.2833,1.2564,-0.09,137.557
5.2959,1.2515,-0.4851,138.3803
5.3083,1.2399,-1.1603,139.1423
5.3206,1.2271,-1.2788,139.848
5.3327,1.2095,-1.764,140.5036
5.3445,1.189,-2.0496,141.1121
5.3562,1.1675,-2.1453,141.6786
5.3677,1.1416,-2.5947,142.2065
5.3788,1.1151,-2.6452,142.6979
5.3897,1.0862,-2.8936,143.1559
5.4002,1.0564,-2.977,143.5831
5.4105,1.0246,-3.1863,143.9821
5.4204,0.9921,-3.2394,144.3551
5.43,0.9572,-3.4924,144.7033
5.4392,0.9226,-3.4587,145.0278
5.448,0.8866,-3.6145,145.3305
5.4566,0.8502,-3.6246,145.6131
5.4647,0.812,-3.8349,145.8764
5.4724,0.7743,-3.7703,146.1211
5.4798,0.7354,-3.8912,146.3487
5.4868,0.6964,-3.8718,146.5606
5.4933,0.6552,-4.1329,146.7564
5.4995,0.616,-3.9131,146.9366
5.5052,0.5748,-4.146,147.1025
5.5105,0.5343,-4.0489,147.2543
5.5155,0.4928,-4.1365,147.3933
5.52,0.451,-4.1657,147.5197
5.5241,0.4088,-4.192,147.6338
5.5277,0.366,-4.3144,147.735
5.531,0.3248,-4.0938,147.8242
5.5338,0.2814,-4.3097,147.9026
5.5362,0.2384,-4.2771,147.9694
5.5382,0.1955,-4.2978,148.0247
5.5397,0.1529,-4.3264,148.0687
5.5408,0.1103,-4.1613,148.1022
5.5415,0.0657,-4.3532,148.1253
5.5417,0.0203,-4.1533,148.1372
