0,0
-0.0039,-0.0768
-0.015,-0.2243
-0.0337,-0.3728
-0.0597,-0.5214
-0.0933,-0.67
-0.1341,-0.8186
-0.1825,-0.967
-0.2383,-1.1153
-0.3014,-1.2635
-0.372,-1.4114
-0.4499,-1.5591
-0.5352,-1.7065
-0.6279,-1.8536
-0.7279,-2.0002
-0.8353,-2.1462
-0.9498,-2.2915
-1.0716,-2.4359
-1.2005,-2.579
-1.3366,-2.7206
-1.4796,-2.8601
-1.6294,-2.9969
-1.7859,-3.1298
-1.9488,-3.2574
-2.116,-3.3451
-2.2807,-3.2931
-2.4367,-3.1196
-2.5832,-2.9312
-2.7202,-2.7388
-2.8474,-2.5445
-2.965,-2.3529
-3.074,-2.1799
-3.1779,-2.0762
-3.281,-2.064
-3.3893,-2.1657
-3.5067,-2.3485
-3.6354,-2.5722
-3.7767,-2.8279
-3.9261,-2.9872
-4.0742,-2.9607
-4.2189,-2.895
-4.3602,-2.8254
-4.4978,-2.752
-4.6317,-2.6778
-4.7619,-2.6056
-4.8888,-2.5373
-5.0125,-2.474
-5.1332,-2.4144
-5.2509,-2.3543
-5.3652,-2.2864
-5.4765,-2.2242
-5.5858,-2.1869
-5.6944,-2.171
-5.803,-2.1716
-5.9122,-2.185
-6.0224,-2.2036
-6.1246,-2.0442
-6.213,-1.7686
-6.2877,-1.4936
-6.3497,-1.2395
-6.3999,-1.0041
-6.4391,-0.7833
-6.4678,-0.5738
-6.4864,-0.3718
-6.4951,-0.1737
