0,0
-0.0039,-0.0774
-0.0152,-0.2268
-0.0341,-0.3778
-0.0605,-0.5291
-0.0946,-0.6803
-0.1361,-0.8319
-0.1853,-0.9833
-0.242,-1.1349
-0.3063,-1.2868
-0.3783,-1.4387
-0.4578,-1.591
-0.545,-1.7435
-0.6398,-1.8965
-0.7423,-2.0499
-0.8525,-2.2038
-0.9704,-2.3586
-1.0961,-2.5142
-1.2297,-2.6711
-1.3711,-2.8295
-1.5206,-2.9899
-1.6783,-3.1532
-1.8443,-3.3203
-2.0189,-3.4925
-2.2008,-3.6381
-2.3836,-3.6545
-2.5612,-3.5531
-2.7333,-3.4414
-2.9,-3.3337
-3.0614,-3.2279
-3.2173,-3.1194
-3.3679,-3.0117
-3.5154,-2.9488
-3.663,-2.9529
-3.8149,-3.039
-3.9726,-3.1529
-4.134,-3.2294
-4.2977,-3.2739
-4.4681,-3.4063
-4.6352,-3.3419
-4.7906,-3.1078
-4.9344,-2.8773
-5.067,-2.6507
-5.1882,-2.4249
-5.2981,-2.197
-5.3963,-1.9651
-5.4827,-1.7283
-5.5571,-1.4877
-5.6195,-1.2478
-5.6704,-1.0174
-5.7115,-0.8236
-5.7457,-0.6832
-5.7753,-0.5927
-5.8029,-0.5508
-5.8308,-0.5583
-5.8613,-0.61
-5.8909,-0.5929
-5.9194,-0.5682
-5.9465,-0.543
-5.9714,-0.497
-5.993,-0.4324
-6.0106,-0.3531
-6.0238,-0.2626
-6.032,-0.1647
-6.0351,-0.0612
