0,0
-0.0026,-0.0505
-0.0098,-0.1454
-0.0218,-0.2398
-0.0385,-0.3343
-0.0598,-0.4284
-0.086,-0.5223
-0.1168,-0.6157
-0.1521,-0.7085
-0.1922,-0.8006
-0.2367,-0.8917
-0.2858,-0.9817
-0.3393,-1.0703
-0.3972,-1.157
-0.4593,-1.2415
-0.5254,-1.3233
-0.5955,-1.4017
-0.6693,-1.4758
-0.7466,-1.5449
-0.8269,-1.6079
-0.9102,-1.6643
-0.9936,-1.6685
-1.0731,-1.5901
-1.1486,-1.5099
-1.2222,-1.4732
-1.2965,-1.4853
-1.3746,-1.5612
-1.4566,-1.6418
-1.5419,-1.7041
-1.6313,-1.7887
-1.7253,-1.8813
-1.824,-1.9722
-1.9267,-2.0537
-2.0327,-2.1212
-2.1414,-2.1727
-2.2518,-2.2083
-2.3633,-2.2299
-2.4752,-2.2399
-2.5873,-2.241
-2.6991,-2.2358
-2.8104,-2.2265
-2.9212,-2.2148
-3.0313,-2.2018
-3.1407,-2.1886
-3.2495,-2.1754
-3.3576,-2.1629
-3.4652,-2.1511
-3.5722,-2.1401
-3.6787,-2.1301
-3.7847,-2.1207
-3.8903,-2.1123
-3.9955,-2.1046
-4.1004,-2.0975
-4.205,-2.0919
-4.3124,-2.147
-4.4221,-2.1936
-4.5325,-2.2079
-4.6436,-2.2232
-4.7556,-2.2398
-4.8685,-2.2577
-4.9823,-2.2766
-5.0972,-2.2964
-5.213,-2.3172
-5.3299,-2.3379
-5.4476,-2.3531
-5.564,-2.3293
-5.679,-2.3007
-5.793,-2.2797
-5.9064,-2.2677
-6.0197,-2.2646
-6.1332,-2.2716
-6.2477,-2.2893
-6.3637,-2.3202
-6.4818,-2.3628
-6.5997,-2.3583
-6.7161,-2.3276
-6.8306,-2.2894
-6.941,-2.2083
-7.0436,-2.052
-7.138,-1.8884
-7.2241,-1.722
-7.3017,-1.5514
-7.3704,-1.3742
-7.4298,-1.1875
-7.4792,-0.9881
-7.5178,-0.7733
-7.545,-0.5437
-7.5603,-0.306
-7.5647,-0.0866
-7.5708,-0.1226
-7.5829,-0.2412
-7.598,-0.3037
-7.6132,-0.3025
-7.6251,-0.2383
-7.6325,-0.1486
-7.6357,-0.0638
-7.6378,-0.0419
-7.6419,-0.0823
-7.6464,-0.0899
-7.6501,-0.0739
-7.6522,-0.0418
-7.6522,-0.0007
