0,0
-0.0031,-0.0621
-0.0116,-0.1705
-0.0246,-0.2591
-0.0412,-0.3315
-0.0597,-0.3708
-0.0769,-0.3444
-0.0848,-0.1583
-0.1022,-0.3482
-0.1429,-0.8135
-0.2015,-1.1709
-0.2693,-1.3573
-0.3346,-1.3056
-0.3859,-1.0253
-0.4158,-0.5995
-0.4234,-0.1506
-0.4385,-0.3015
-0.4711,-0.6522
-0.5184,-0.946
-0.5782,-1.1975
-0.6492,-1.4202
-0.7304,-1.6231
-0.821,-1.8124
-0.9206,-1.9918
-1.0288,-2.1641
-1.1454,-2.3309
-1.27,-2.4932
-1.4026,-2.652
-1.543,-2.8075
-1.691,-2.9599
-1.8464,-3.109
-2.0092,-3.2544
-2.1766,-3.3491
-2.3436,-3.3409
-2.5078,-3.2825
-2.6635,-3.1146
-2.8138,-3.0054
-2.9736,-3.1965
-3.1193,-2.9139
-3.2541,-2.6952
-3.3792,-2.5039
-3.4951,-2.3166
-3.6014,-2.1268
-3.698,-1.9314
-3.7844,-1.7283
-3.8602,-1.5157
-3.9248,-1.2932
-3.9779,-1.0619
-4.0193,-0.8267
-4.0495,-0.6044
-4.0705,-0.4193
-4.0842,-0.2755
-4.0927,-0.1702
-4.0966,-0.0777
-4.099,-0.0478
-4.1007,-0.0336
-4.1019,-0.0243
-4.1026,-0.0129
-4.1031,-0.0115
