0,0
-0.0045,-0.0891
-0.0185,-0.2797
-0.043,-0.4911
-0.0789,-0.7186
-0.1279,-0.9793
-0.1932,-1.3057
-0.2788,-1.7131
-0.3773,-1.9702
-0.4855,-2.1633
-0.6031,-2.3532
-0.7276,-2.4905
-0.853,-2.5073
-0.9737,-2.4146
-1.0874,-2.2724
-1.193,-2.1118
-1.2924,-1.9891
-1.3892,-1.935
-1.4862,-1.9408
-1.5857,-1.9894
-1.689,-2.0666
-1.7972,-2.1637
-1.9109,-2.2745
-2.0307,-2.3951
-2.1568,-2.5229
-2.2896,-2.6561
-2.4293,-2.7938
-2.5761,-2.935
-2.73,-3.0794
-2.8914,-3.2271
-3.0603,-3.3779
-3.2369,-3.5325
-3.4191,-3.6442
-3.6021,-3.659
-3.7837,-3.633
-3.9592,-3.5101
-4.1273,-3.3615
-4.2836,-3.1259
-4.4393,-3.1134
-4.5909,-3.032
-4.737,-2.9233
-4.8776,-2.8105
-5.0126,-2.7002
-5.1423,-2.5956
-5.2673,-2.4987
-5.3878,-2.4111
-5.5045,-2.3336
-5.6178,-2.2649
-5.7278,-2.2005
-5.8349,-2.1419
-5.9402,-2.1053
-6.0447,-2.0915
-6.1481,-2.0668
-6.2428,-1.8955
-6.3243,-1.6287
-6.3909,-1.3313
-6.4424,-1.0309
-6.4793,-0.7387
-6.5023,-0.4588
