0,0
0.0002,0.0199
0.0006,0.0439
0.0013,0.0704
0.0023,0.0981
0.0036,0.1257
0.0051,0.1531
0.0069,0.1804
0.009,0.208
0.0113,0.2355
0.014,0.2634
0.0168,0.2908
0.02,0.3189
0.0235,0.3466
0.0273,0.3745
0.0312,0.4021
0.0355,0.4303
0.0401,0.4582
0.045,0.4864
0.0501,0.5145
0.0556,0.5428
0.0613,0.5712
0.0673,0.5994
0.0736,0.628
0.0801,0.6566
0.087,0.6848
0.0941,0.7138
0.1015,0.7423
0.1093,0.7713
0.1172,0.7999
0.1255,0.8291
0.1341,0.8578
0.143,0.8872
0.1522,0.916
0.1616,0.9453
0.1713,0.9743
0.1814,1.0037
0.1917,1.0331
0.2023,1.0623
0.2132,1.0917
0.2244,1.1213
0.2359,1.1506
0.2478,1.1803
0.2599,1.2097
0.2722,1.2394
0.2849,1.2691
0.2979,1.2985
0.3112,1.3285
0.3248,1.358
0.3387,1.3879
0.3529,1.4176
0.3673,1.4473
0.3821,1.4772
0.3972,1.507
0.4125,1.5368
0.4282,1.5667
0.4442,1.5965
0.4604,1.6263
0.477,1.6563
0.4939,1.6862
0.511,1.7158
0.5284,1.7459
0.5462,1.7759
0.5643,1.8055
0.5826,1.8357
0.6013,1.8655
0.6202,1.8952
0.6395,1.9254
0.6591,1.955
0.6789,1.9849
0.699,2.0148
0.7195,2.0448
0.7402,2.0744
0.7613,2.1045
0.7826,2.1341
0.8042,2.164
0.8262,2.1939
0.8484,2.2235
0.871,2.2535
0.8938,2.283
0.9169,2.3128
0.9403,2.3425
0.9641,2.3724
0.9881,2.4019
1.0124,2.4316
1.037,2.4613
1.0619,2.4909
1.0871,2.5205
1.1126,2.5501
1.1384,2.5796
1.1645,2.6091
1.1909,2.6386
1.2176,2.6681
1.2445,2.6975
1.2718,2.7269
1.2994,2.7564
1.3272,2.7855
1.3554,2.815
1.3838,2.8441
1.4125,2.8735
1.4416,2.9027
1.4709,2.9317
1.5005,2.961
1.5304,2.99
1.5606,3.019
1.5911,3.048
1.6219,3.0768
1.6529,3.1058
1.6843,3.1345
1.7159,3.1633
1.7478,3.1919
1.78,3.2206
1.8125,3.2491
1.8453,3.2776
1.8784,3.306
1.9117,3.3342
1.9453,3.3627
1.9792,3.389
2.0132,3.3943
2.0471,3.3928
2.081,3.3918
2.1149,3.3904
2.1488,3.3892
2.1826,3.3875
2.2165,3.3864
2.2504,3.3845
2.2842,3.383
2.318,3.3811
2.3518,3.3794
2.3856,3.3772
2.4194,3.3754
2.453,3.3729
2.4868,3.3709
2.5204,3.3683
2.5541,3.3659
2.5878,3.363
2.6213,3.3602
2.6549,3.3575
2.6883,3.34
2.7214,3.3077
2.7542,3.2759
2.7866,3.2434
2.8187,3.2112
2.8505,3.1788
2.8819,3.1462
2.9131,3.1139
2.9439,3.0809
2.9744,3.0485
3.0045,3.0152
3.0344,2.9826
3.0639,2.9492
3.093,2.9159
3.1218,2.8826
3.1503,2.8492
3.1785,2.8154
3.2063,2.7816
3.2337,2.7477
3.2609,2.7138
3.2877,2.6795
3.3142,2.6449
3.3402,2.6103
3.366,2.576
3.3914,2.5403
3.4165,2.5057
3.4412,2.4703
3.4655,2.4348
3.4895,2.3987
3.5131,2.363
3.5364,2.3267
3.5593,2.29
3.5818,2.2535
3.604,2.2165
3.6258,2.1793
3.6472,2.1417
3.6682,2.1034
3.6889,2.0659
3.7092,2.0267
3.7291,1.9882
3.7485,1.949
3.7676,1.9094
3.7863,1.8694
3.8047,1.8291
3.8225,1.7879
3.84,1.7476
3.857,1.705
3.8737,1.6635
3.8899,1.621
3.9057,1.578
3.921,1.5341
3.9359,1.4908
3.9504,1.4464
3.9644,1.4015
3.9779,1.3556
3.9911,1.3104
4.0037,1.2635
4.0159,1.2169
4.0276,1.1705
4.0388,1.1224
4.0495,1.0746
4.0598,1.0258
4.0696,0.9791
4.0789,0.9291
4.0877,0.8814
4.096,0.8321
4.1038,0.7837
4.1112,0.7357
4.1181,0.688
4.1245,0.6399
4.1304,0.5947
4.1359,0.5488
4.141,0.5053
4.1456,0.4656
4.1499,0.4228
4.1537,0.3851
4.1572,0.3479
4.1603,0.3123
4.1631,0.2797
4.1656,0.2463
4.1677,0.2175
4.1696,0.1879
4.1713,0.163
4.1726,0.1389
4.1738,0.1168
4.1748,0.097
4.1756,0.081
4.1762,0.0644
4.1768,0.0531
4.1772,0.0414
4.1775,0.0365
4.1778,0.0284
4.1781,0.0281
4.1784,0.0259
4.1786,0.027
4.179,0.0317
4.1793,0.0359
4.1798,0.0455
4.1803,0.0561
4.181,0.0708
4.1819,0.0834
4.1829,0.1044
4.1841,0.1231
4.1856,0.1457
4.1873,0.1733
